Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 26 s using 10156 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?f  biolink:directly_physically_interacts_with  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.000000072	0.000026239	2	27808707	76221	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002182898	0.000744987	0.001932498	798	1071159	412937	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001485356	0.005168377	0.006247914	543	105062	86909	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001258312	0.003487491	0.004883746	460	131900	94190	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.364978978	0.009539791	0.009539791	133425	13986156	13986156	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000407584	0.005801277	0.011245283	149	25684	13250	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000369287	0.00693802	0.0084375	135	19458	16000	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000363816	0.002565092	0.003352068	133	51850	39677	?a
?a  activity_biolink:affects  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00035561	0.008673606	0.020246068	130	14988	6421	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:related_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000486912	0.000304864	0.010728708	178	583867	16591	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000347404	0.003637301	0.004410794	127	34916	28793	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000344668	0.014578271	0.01488482	126	8643	8465	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000270811	0.006918722	0.00749092	99	14309	13216	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000259869	0.003996298	0.004717684	95	23772	20137	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.370734389	0.009622808	0.009622808	135529	14084143	14084143	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000186011	0.004352557	0.005420486	68	15623	12545	?a
?a  biolink:decreases_response_to  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000084799	0.004750958	0.005813953	31	6525	5332	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000082064	0.002311782	0.003618381	30	12977	8291	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000071122	0.012738854	0.012954659	26	2041	2007	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000027355	0.004741584	0.00507872	10	2109	1969	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000257133	0.004349033	0.005112308	94	21614	18387	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00035561	0.008673606	0.020246068	130	14988	6421	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002152808	0.000157179	0.001781079	787	5007037	441867	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:homologous_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.000001929	0.000632644	3	1555006	4742	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_uptake_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000971817	0.000988142	1	1029	1012	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.005988024	0.005988024	1	167	167	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_uptake_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000694927	0.000969932	1	1439	1031	?a
?b  biolink:genetically_interacts_with  ?f  ?f  biolink:increases_response_to  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001504504	0.013542128	0.016042937	550	40614	34283	?a
?f  biolink:affects_response_to  ?a  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001501768	0.009997997	0.01141562	549	54911	48092	?a
?f  biolink:decreases_response_to  ?a  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001438853	0.013503106	0.015596738	526	38954	33725	?a
?f  activity_or_abundance_biolink:affects  ?a  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000437674	0.000177274	0.006600388	160	902557	24241	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:regulates  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.00000013	0.000011944	1	7706713	83721	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000432203	0.000175073	0.006528386	158	902483	24202	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_secretion_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000046503	0.00874036	0.010572139	17	1945	1608	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000095741	0.007838746	0.009695291	35	4465	3610	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_uptake_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000035561	0.008649368	0.010603589	13	1503	1226	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000038296	0.005894737	0.010946052	14	2375	1279	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_synthesis_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000035561	0.006369427	0.011861314	13	2041	1096	?a
?b  biolink:genetically_interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000032826	0.009287926	0.013422819	12	1292	894	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00003009	0.006532067	0.010027347	11	1684	1097	?a
?b  biolink:genetically_interacts_with  ?f  ?f  transport_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000021884	0.006369427	0.00804829	8	1256	994	?a
?b  biolink:genetically_interacts_with  ?f  ?f  uptake_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.018292683	0.022556391	6	328	266	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000016413	0.010362694	0.012096774	6	579	496	?a
?b  biolink:genetically_interacts_with  ?f  ?f  localization_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.009225092	0.033112583	5	542	151	?a
?b  biolink:genetically_interacts_with  ?f  ?f  synthesis_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000013677	0.016666667	0.020242915	5	300	247	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_transport_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000010942	0.002325581	0.004509583	4	1720	887	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000035561	0.006369427	0.011861314	13	2041	1096	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_synthesis_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.001901141	0.005	2	1052	400	?a
?f  activity_biolink:affects  ?a  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.026315789	0.05	2	76	40	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.001901141	0.005	2	1052	400	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_uptake_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000005471	0.004819277	0.005494505	2	415	364	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_secretion_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.000967118	0.002994012	1	1034	334	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.002599653	0.006382979	3	1154	470	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.004545455	0.007874016	1	220	127	?a
?b  biolink:genetically_interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.009803922	0.014285714	1	102	70	?a
?b  biolink:genetically_interacts_with  ?f  ?f  increased_activity_biolink:affects  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000002735	0.002923977	0.005263158	1	342	190	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:interacts_with  ?a   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000049238	0.000000623	0.000109478	18	28880009	164416	?a
?a  biolink:directly_physically_interacts_with  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.004852709	0.00005469	0.00282009	1774	32437140	629058	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.007013724	0.004812394	0.011817084	2564	532791	216974	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.0043275	0.003379923	0.01025641	1582	468058	154245	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_expression_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.004012922	0.018649174	0.019196043	1467	78663	76422	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.004012922	0.018644908	0.019191523	1467	78681	76440	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.003621751	0.034322748	0.034322748	1324	38575	38575	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.003621751	0.034325417	0.034325417	1324	38572	38572	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002256756	0.014801658	0.017075442	825	55737	48315	?a
?a  biolink:binds  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.002259491	0.00409647	0.007825897	826	201637	105547	?a
?b  biolink:genetically_interacts_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001633071	0.001569145	0.004216131	597	380462	141599	?a
?b  biolink:genetically_interacts_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001499033	0.001315464	0.00309636	548	416583	176982	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.001304815	0.011568123	0.014360981	477	41234	33215	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.052367679	0.00470413	0.00470413	19144	4069615	4069615	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00086167	0.010789519	0.013917116	315	29195	22634	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000924586	0.000211694	0.00818858	338	1596644	41277	?a
?b  biolink:genetically_interacts_with  ?f  ?a  biolink:related_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000585389	0.001049977	0.020295903	214	203814	10544	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000437674	0.033564086	0.034617049	160	4767	4622	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000388436	0.013266069	0.014483884	142	10704	9804	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000341933	0.01735629	0.021247663	125	7202	5883	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000306372	0.011077045	0.021697017	112	10111	5162	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000306372	0.005954913	0.008360081	112	18808	13397	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000281753	0.006419045	0.008475274	103	16046	12153	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000202424	0.009299987	0.010682835	74	7957	6927	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000199689	0.009750234	0.01127239	73	7487	6476	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.00018054	0.011883327	0.013344116	66	5554	4946	?a
?a  activity_biolink:affects  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000117625	0.013101767	0.026559605	43	3282	1619	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000117625	0.013101767	0.026559605	43	3282	1619	?a
?a  biolink:decreases_response_to  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000054709	0.011074197	0.013513514	20	1806	1480	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000049238	0.006564551	0.009922822	18	2742	1814	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000038296	0.014613779	0.014721346	14	958	951	?a
?b  biolink:genetically_interacts_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000021884	0.012738854	0.013722127	8	628	583	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_splicing_biolink:affects  ?f   => ?a  decreased_activity_or_abundance_biolink:affects  ?b	0.000008206	0.053571429	0.071428571	3	56	42	?a
