Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 37 s using 10313 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?e  biolink:similar_to  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.007587913	0.010618889	0.019466598	454	42754	23322	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000004255	0.000403877	1	234997	2476	?a
?e  biolink:related_to  ?a  ?e  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000000548	0.000008618	2	3650394	232073	?a
?e  biolink:related_to  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000651825	0.000847752	0.008910212	39	46004	4377	?a
?e  biolink:has_part  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.007014028	0.048442907	14	1996	289	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000785533	0.000000765	0.000038851	47	61449051	1209757	?a
?e  biolink:has_part  ?a  ?e  biolink:has_part  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000000035	0.000003973	1	28355832	251669	?a
?e  biolink:homologous_to  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.006535948	0.034722222	5	765	144	?a
?e  biolink:regulates  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.0004884	0.01754386	2	4095	114	?a
?e  biolink:interacts_with  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000501404	0.000943634	0.013471037	30	31792	2227	?a
?e  biolink:genetically_interacts_with  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000952381	0.041666667	2	2100	48	?a
?e  biolink:binds  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001988902	0.032674355	0.061754022	119	3642	1927	?a
?e  biolink:interacts_with  ?a  ?e  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000001616	0.000103563	1	618950	9656	?a
?e  biolink:binds  ?b  ?e  biolink:has_part  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.028571429	0.055555556	2	70	36	?a
?e  biolink:binds  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000965562	0.004792332	3	3107	626	?a
?e  biolink:physically_interacts_with  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.002353732	0.051470588	14	5948	272	?a
?e  biolink:similar_to  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001270223	0.007293666	0.009395475	76	10420	8089	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000013401	0.000041131	2	149239	48625	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00130365	0.000893932	0.001989593	78	87255	39204	?a
?e  biolink:homologous_to  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000417837	0.008541168	0.056947608	25	2927	439	?a
?e  biolink:orthologous_to  ?a  ?e  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000959693	0.090909091	1	1042	11	?a
?e  biolink:related_to  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000317556	0.000672495	0.009854772	19	28253	1928	?a
?e  biolink:contributes_to  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.000024079	1	21	872115	21	?a
?e  biolink:interacts_with  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.004044658	0.007924034	0.067560022	242	30540	3582	?a
?e  biolink:orthologous_to  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000625	0.051282051	4	6400	78	?a
?e  biolink:biomarker_for  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001014199	1	1	986	1	?a
?e  biolink:genetically_interacts_with  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.001329305	0.049327354	11	8275	223	?a
?e  biolink:has_part  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001953125	0.166666667	1	512	6	?a
?e  biolink:correlated_with  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000260078	0.037037037	1	3845	27	?a
?e  biolink:genetically_interacts_with  ?b  ?e  biolink:increases_response_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.012769087	0.00790792	0.009283223	764	96612	82299	?a
?e  biolink:regulates  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000264504	0.01	3	11342	300	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.012652093	0.00914185	0.010583268	757	82806	71528	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.015276106	0.007810831	0.008749342	914	117017	104465	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000768819	0.002003921	0.00218351	46	22955	21067	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000835673	0.000000814	0.000041304	50	61458905	1210535	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000584971	0.004229607	0.005357416	35	8275	6533	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000618398	0.004009536	0.00511969	37	9228	7227	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000584971	0.004229607	0.005357416	35	8275	6533	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000367696	0.001333253	0.00138478	22	16501	15887	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.00493653	0.008098727	21	4254	2593	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000568258	0.002009931	0.039035591	34	16916	871	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000300842	0.004144601	0.004487659	18	4343	4011	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000267415	0.005695977	0.005839416	16	2809	2740	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000284129	0.003599407	0.004138267	17	4723	4108	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.006325474	0.011055276	11	1739	995	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.006325474	0.011055276	11	1739	995	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000150421	0.009127789	0.010440835	9	986	862	?a
?e  biolink:genetically_interacts_with  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000401123	0.006096012	0.008080808	24	3937	2970	?a
?e  biolink:genetically_interacts_with  ?b  ?e  transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.002053388	0.002524456	8	3896	3169	?a
?e  biolink:genetically_interacts_with  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.006769826	0.007534984	7	1034	929	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.002065404	0.00229709	6	2905	2612	?a
?e  biolink:genetically_interacts_with  ?b  ?e  localization_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001465738	0.006745363	4	2729	593	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.00163827	0.001940241	5	3052	2577	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.004807692	0.017391304	2	416	115	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_localization_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.0078125	0.0078125	1	128	128	?a
?e  biolink:coexpressed_with  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00217275	0.001465069	0.025091681	130	88733	5181	?a
?e  activity_biolink:affects  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.004032258	0.005813953	1	248	172	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_localization_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.025	0.025	1	40	40	?a
?e  biolink:genetically_interacts_with  ?b  ?e  uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.002024291	0.002624672	1	494	381	?a
?e  biolink:genetically_interacts_with  ?b  ?e  secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.006024096	0.0078125	1	166	128	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.00310559	0.004249292	3	966	706	?a
?e  biolink:similar_to  ?a  ?e  increased_expression_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001270223	0.007293666	0.009395475	76	10420	8089	?a
?e  biolink:has_part  ?a  ?e  increased_expression_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001953125	0.166666667	1	512	6	?a
?e  biolink:related_to  ?a  ?e  increased_expression_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000284129	0.000611863	0.00908605	17	27784	1871	?a
?e  activity_or_abundance_biolink:affects  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003559968	0.000070789	0.004680496	213	3008946	45508	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003543254	0.000070462	0.004675577	212	3008709	45342	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.012016981	0.027141293	0.050385424	719	26491	14270	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.005714286	0.009302326	12	2100	1290	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:directly_physically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.014707849	0.006479832	0.007462054	880	135806	117930	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  biolink:increases_response_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.015376387	0.005690675	0.006749222	920	161668	136312	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000568258	0.005414013	0.006411465	34	6280	5303	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000451264	0.003192621	0.005233572	27	8457	5159	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.002770083	0.003389831	1	361	295	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:directly_physically_interacts_with  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.017766413	0.005220252	0.005729964	1063	203630	185516	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00038441	0.001402867	0.002080318	23	16395	11056	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000401123	0.000204727	0.001835003	24	117229	13079	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000317556	0.003204588	0.005119914	19	5929	3711	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.001977401	0.002562225	14	7080	5464	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.001238774	0.002221811	12	9687	5401	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.001694628	0.00247586	10	5901	4039	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000317556	0.000217753	0.002367601	19	87255	8025	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.003933137	0.004756243	8	2034	1682	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.004275788	0.004640371	8	1871	1724	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.000577701	0.003657262	7	12117	1914	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  localization_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.002881844	0.00511509	6	2082	1173	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.0027894	0.003076923	6	2151	1950	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.000155671	0.000886525	5	32119	5640	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  biolink:has_part  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.016666667	0.062111801	10	600	161	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000069455	0.001002506	4	57591	3990	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001903855	0.002287021	4	2101	1749	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000852152	0.011461318	4	4694	349	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.00166113	0.003284072	4	2408	1218	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_molecular_modification_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.002380952	0.005338078	3	1260	562	?a
