Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 27 s using 10275 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  biolink:directly_physically_interacts_with  ?b  ?b  decreased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.333333333	0.333333333	1	3	3	?a
?b  decreased_molecular_interaction_biolink:affects  ?a  ?a  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?b  activity_or_abundance_biolink:affects  ?a  ?b  decreased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.142857143	0.333333333	1	7	3	?a
?b  abundance_biolink:affects  ?a  ?b  decreased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.333333333	0.333333333	1	3	3	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  decreased_secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.75	1	3	4	3	?a
?b  decreased_secretion_biolink:affects  ?a  ?a  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.4	0.666666667	2	5	3	?a
?a  increased_activity_biolink:affects  ?b  ?b  increased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.068965517	0.095238095	2	29	21	?a
?a  increased_activity_or_abundance_biolink:affects  ?b  ?b  increased_degradation_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.4	0.5	2	5	4	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  increased_activity_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.923076923	1	12	13	12	?a
?a  biolink:increases_response_to  ?b  ?b  increased_activity_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.004878049	0.071428571	1	205	14	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  increased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	1	1	2	2	2	?a
?a  biolink:binds  ?b  ?b  increased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?b  increased_molecular_interaction_biolink:affects  ?a  ?a  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.2	0.333333333	1	5	3	?a
?b  increased_activity_biolink:affects  ?a  ?a  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.111111111	0.363636364	4	36	11	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  increased_molecular_modification_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	1	1	2	2	2	?a
?b  activity_or_abundance_biolink:affects  ?a  ?b  increased_molecular_modification_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.2	0.2	1	5	5	?a
?b  biolink:related_to  ?a  ?b  increased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.5	1	2	4	2	?a
?b  abundance_biolink:affects  ?a  ?b  increased_molecular_modification_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.2	0.2	1	5	5	?a
?b  increased_activity_biolink:affects  ?a  ?a  increased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.034482759	0.055555556	1	29	18	?a
?a  biolink:directly_physically_interacts_with  ?b  ?b  increased_activity_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.333333333	0.333333333	4	12	12	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  increased_expression_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	1	1	2	2	2	?a
?a  biolink:directly_physically_interacts_with  ?b  ?b  secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  decreased_degradation_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  increased_activity_or_abundance_biolink:affects  ?b  ?b  secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  biolink:decreases_response_to  ?b  ?b  increased_expression_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.009259259	0.142857143	1	108	7	?a
?b  decreased_degradation_biolink:affects  ?a  ?a  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  increased_activity_biolink:affects  ?b  ?b  secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  decreased_molecular_interaction_biolink:affects  ?b  ?b  secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  biolink:directly_physically_interacts_with  ?b  ?b  decreased_degradation_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  synthesis_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  biolink:binds  ?b  ?b  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?a  decreased_activity_or_abundance_biolink:affects  ?b  ?b  decreased_molecular_modification_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?b  biolink:related_to  ?a  ?a  increased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?b  biolink:related_to  ?a  ?a  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.333333333	0.666666667	2	6	3	?a
?b  biolink:related_to  ?a  ?a  increased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?b  biolink:related_to  ?a  ?a  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	1	1	4	4	4	?a
?b  abundance_biolink:affects  ?a  ?a  biolink:binds  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000150065	0.620689655	0.642857143	54	87	84	?a
?a  biolink:directly_physically_interacts_with  ?b  ?b  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.006622517	0.5	1	151	2	?a
?a  biolink:interacts_with  ?b  ?b  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.003021148	0.5	1	331	2	?a
?b  abundance_biolink:affects  ?a  ?a  biolink:directly_physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.001131046	0.352380952	0.39172281	407	1155	1039	?a
?b  abundance_biolink:affects  ?a  ?a  decreased_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.352941176	0.352941176	6	17	17	?a
?b  abundance_biolink:affects  ?a  ?a  decreased_molecular_interaction_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000050022	0.461538462	0.473684211	18	39	38	?a
?b  abundance_biolink:affects  ?a  ?a  decreased_expression_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.352941176	0.352941176	6	17	17	?a
?b  abundance_biolink:affects  ?a  ?a  increased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000113938	0.187214612	0.211340206	41	219	194	?a
?b  abundance_biolink:affects  ?a  ?a  increased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000113938	0.196172249	0.222826087	41	209	184	?a
?b  abundance_biolink:affects  ?a  ?a  activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.666666667	0.666666667	2	3	3	?a
?b  abundance_biolink:affects  ?a  ?a  increased_molecular_interaction_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.2	0.2	1	5	5	?a
?b  abundance_biolink:affects  ?a  ?a  biolink:interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000175076	0.39375	0.422818792	63	160	149	?a
?b  abundance_biolink:affects  ?a  ?a  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.6	0.6	6	10	10	?a
?b  activity_or_abundance_biolink:affects  ?a  ?b  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.5	1	1	2	1	?a
?b  abundance_biolink:affects  ?a  ?a  activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.666666667	0.666666667	2	3	3	?a
?b  abundance_biolink:affects  ?a  ?b  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	1	1	1	1	1	?a
?b  abundance_biolink:affects  ?a  ?a  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.6	0.6	3	5	5	?a
?a  biolink:affects_response_to  ?b  ?b  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.006535948	0.04	1	153	25	?a
?a  biolink:decreases_response_to  ?b  ?b  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.013888889	0.111111111	1	72	9	?a
?a  biolink:increases_response_to  ?b  ?b  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.009615385	0.052631579	1	104	19	?a
?b  abundance_biolink:affects  ?a  ?a  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.5	0.5	2	4	4	?a
?a  biolink:binds  ?b  ?b  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.5	0.5	1	2	2	?a
?a  biolink:binds  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.010549016	0.998684557	0.998684557	3796	3801	3801	?a
