Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-fixed.txt
  Finished robokop-biolink3-fixed.txt, still running: 0
Loaded 18138526 facts in 1 min, 34 s using 10124 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?e  biolink:physically_interacts_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.000217192	0.005331754	9	41438	1688	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.027938651	0.003108861	0.003588054	1399	450004	389905	?a
?e  activity_biolink:affects  ?b  ?e  biolink:coexpressed_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000734214	0.019002375	8	10896	421	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.02204737	0.003440035	0.004095654	1104	320927	269554	?a
?e  biolink:interacts_with  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.004713025	0.055791962	0.108009153	236	4230	2185	?a
?e  biolink:interacts_with  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.003534769	0.004721385	0.007907787	177	37489	22383	?a
?e  biolink:interacts_with  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00179734	0.004180796	0.006233119	90	21527	14439	?a
?e  biolink:interacts_with  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.001597635	0.003086658	0.003848744	80	25918	20786	?a
?e  biolink:interacts_with  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.001517754	0.003999789	0.005134441	76	19001	14802	?a
?e  biolink:interacts_with  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.001437872	0.002923739	0.005250109	72	24626	13714	?a
?e  biolink:interacts_with  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.001098374	0.008174792	0.00997461	55	6728	5514	?a
?e  biolink:interacts_with  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00089867	0.007254554	0.007994315	45	6203	5629	?a
?e  biolink:interacts_with  ?b  ?e  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00089867	0.006063056	0.0082675	45	7422	5443	?a
?e  biolink:increases_response_to  ?a  ?e  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.024563646	0.003175398	0.004024751	1230	387353	305609	?a
?e  biolink:coexpressed_with  ?a  ?e  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000122474	0.009433962	1	8165	106	?a
?e  biolink:interacts_with  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000678995	0.002588307	0.008145664	34	13136	4174	?a
?e  biolink:interacts_with  ?b  ?e  decreased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000479291	0.002743798	0.004679275	24	8747	5129	?a
?e  biolink:interacts_with  ?b  ?e  transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000379438	0.002321036	0.003335089	19	8186	5697	?a
?e  biolink:interacts_with  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000379438	0.003353928	0.004528122	19	5665	4196	?a
?e  activity_biolink:affects  ?a  ?e  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.006463196	0.016143498	18	2785	1115	?a
?e  biolink:interacts_with  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000259616	0.004506066	0.015834348	13	2885	821	?a
?e  biolink:interacts_with  ?b  ?e  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.001663063	0.003035823	10	6013	3294	?a
?e  biolink:interacts_with  ?b  ?e  localization_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.001851852	0.002977175	9	4860	3023	?a
?e  biolink:interacts_with  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.00225338	0.003624648	9	3994	2483	?a
?e  biolink:interacts_with  ?b  ?e  decreased_localization_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.009188361	0.010714286	6	653	560	?a
?e  biolink:interacts_with  ?b  ?e  increased_molecular_modification_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.005249344	0.006322445	6	1143	949	?a
?e  biolink:interacts_with  ?b  ?e  decreased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000948407	0.001716444	5	5272	2913	?a
?e  biolink:interacts_with  ?b  ?e  increased_localization_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.004784689	0.006038647	5	1045	828	?a
?e  biolink:has_part  ?a  ?e  biolink:has_part  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000000035	0.000024932	1	28355832	40109	?a
?e  biolink:interacts_with  ?b  ?e  uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000714116	0.00099108	3	4201	3027	?a
?e  biolink:interacts_with  ?b  ?e  secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000754717	0.000798085	2	2650	2506	?a
?e  biolink:interacts_with  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000798818	0.00169938	0.004415986	40	23538	9058	?a
?e  biolink:interacts_with  ?b  ?e  degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.008474576	0.016393443	1	118	61	?a
?e  biolink:interacts_with  ?b  ?e  decreased_degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00203666	0.005617978	1	491	178	?a
?e  biolink:similar_to  ?a  ?e  increased_molecular_modification_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.015	0.020833333	3	200	144	?a
?e  biolink:interacts_with  ?a  ?e  increased_molecular_modification_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000874891	0.005847953	1	1143	171	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.004593202	0.00109314	0.001250707	230	210403	183896	?a
?e  biolink:increases_response_to  ?a  ?e  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.003674562	0.001217519	0.001468534	184	151127	125295	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.003514798	0.001105146	0.001264213	176	159255	139217	?a
?e  biolink:interacts_with  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000006463	0.001907487	4	618950	2097	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000639054	0.000772238	0.001422791	32	41438	22491	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000419379	0.001241428	0.002524645	21	16916	8318	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000419379	0.002318649	0.002977879	21	9057	7052	?a
?e  biolink:physically_interacts_with  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000319527	0.000733306	0.001172333	16	21819	13648	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.0007724	0.000914448	9	11652	9842	?a
?e  biolink:interacts_with  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000499261	0.001235544	0.007992327	25	20234	3128	?a
?e  biolink:physically_interacts_with  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.001169591	0.00153711	7	5985	4554	?a
?e  biolink:coexpressed_with  ?a  ?e  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000308261	0.014084507	3	9732	213	?a
?e  biolink:physically_interacts_with  ?b  ?e  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.002322341	0.002705628	5	2153	1848	?a
?e  biolink:physically_interacts_with  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.00140746	0.001635323	4	2842	2446	?a
?e  biolink:physically_interacts_with  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001402033	0.001733102	4	2853	2308	?a
?e  activity_biolink:affects  ?a  ?e  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001161103	0.002298851	4	3445	1740	?a
?e  biolink:physically_interacts_with  ?b  ?e  secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.00476758	0.005141388	4	839	778	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000391952	0.000821468	3	7654	3652	?a
?e  biolink:physically_interacts_with  ?b  ?e  localization_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.003205128	0.003205128	2	624	624	?a
?e  biolink:physically_interacts_with  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.117647059	0.222222222	2	17	9	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000591366	0.001451379	1	1691	689	?a
?e  biolink:physically_interacts_with  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000332116	0.00045683	1	3011	2189	?a
?e  biolink:has_part  ?a  ?e  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.018348624	0.105263158	2	109	19	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000532765	0.00065703	1	1877	1522	?a
?e  biolink:physically_interacts_with  ?b  ?e  decreased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000956023	0.001096491	1	1046	912	?a
?e  biolink:physically_interacts_with  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.001041233	0.001497006	5	4802	3340	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:biomarker_for  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.027210884	0.032	4	147	125	?a
?e  biolink:biomarker_for  ?b  ?e  biolink:decreases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.028571429	0.038461538	2	70	52	?a
?e  biolink:biomarker_for  ?b  ?e  biolink:increases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.035714286	0.047619048	2	56	42	?a
?e  biolink:similar_to  ?a  ?e  decreased_degradation_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000279586	0.089171975	0.134615385	14	157	104	?a
?e  biolink:related_to  ?a  ?e  decreased_degradation_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.006968641	0.059701493	4	574	67	?a
?e  biolink:similar_to  ?a  ?e  decreased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001427552	0.002139037	2	1401	935	?a
?e  biolink:similar_to  ?a  ?e  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.001687289	0.002683363	3	1778	1118	?a
?e  biolink:physically_interacts_with  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.002392344	0.00329102	7	2926	2127	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:biomarker_for  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.000217513	0.027237354	7	32182	257	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.009545872	0.000045449	0.002507607	478	10517223	190620	?a
?e  biolink:interacts_with  ?a  ?e  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000038583	0.005291005	1	25918	189	?a
?e  biolink:physically_interacts_with  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000000396	0.000133014	1	2523201	7518	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000085822	0.01369863	1	11652	73	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:homologous_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000292676	0.018018018	4	13667	222	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:genetically_interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000024153	0.010152284	2	82806	197	?a
?e  biolink:coexpressed_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000599113	0.000210846	0.005601195	30	142284	5356	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00041425	0.012658228	1	2414	79	?a
?e  biolink:contributes_to  ?a  ?e  biolink:decreases_response_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000155812	0.04	1	6418	25	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:regulates  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00000849	0.000821693	1	117779	1217	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:physically_interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.000043955	0.009421265	7	159255	743	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.002556217	0.000007823	0.00146107	128	16362321	87607	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:directly_physically_interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000007363	0.002173913	1	135806	460	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:homologous_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000219675	0.000444265	0.028061224	11	24760	392	?a
?e  biolink:decreases_response_to  ?b  ?e  biolink:interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000299557	0.00004674	0.006602113	15	320927	2272	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:regulates  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000013929	0.001343183	2	143588	1489	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:genetically_interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000008546	0.003773585	1	117017	265	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:contributes_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000414422	0.026315789	1	2413	38	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:directly_physically_interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000004911	0.002141328	1	203630	467	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:orthologous_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000037892	0.03030303	1	26391	33	?a
?e  biolink:interacts_with  ?a  ?e  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000371626	0.003399915	8	21527	2353	?a
?e  biolink:related_to  ?a  ?e  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.002217295	0.045454545	1	451	22	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.00004	0.004990297	18	450004	3607	?a
?e  biolink:regulates  ?a  ?e  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000078015	0.010416667	1	12818	96	?a
?e  biolink:homologous_to  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.004145937	0.036231884	5	1206	138	?a
?e  biolink:interacts_with  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000644849	0.006756757	4	6203	592	?a
?e  biolink:affects_response_to  ?b  ?e  biolink:physically_interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000023764	0.00445236	5	210403	1123	?a
?e  biolink:coexpressed_with  ?a  ?e  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000023865	0.00297619	1	41903	336	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.000000146	0.000030951	9	61440942	290779	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  decreased_uptake_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000534474	0.1	1	1871	10	?a
?e  biolink:similar_to  ?a  ?e  increased_degradation_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000379438	0.022565321	0.035916824	19	842	529	?a
?e  biolink:physically_interacts_with  ?a  ?e  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000501253	0.01863354	3	5985	161	?a
